neuron,dead,ks_gauss,ks_laplace,kurtosis
394,False,0.02098061894925285,0.05208676089578479,0.028541088104248047
395,False,0.024240180791615995,0.04554041712412071,0.6829128265380859
396,False,0.017287185591675636,0.05445697147806172,0.6788179874420166
397,False,0.008732865252481237,0.0455455580969939,0.05655264854431152
398,False,0.012255496584098857,0.046991520611322724,-0.17124462127685547
399,False,0.006966965221457344,0.044299010029611674,0.10098505020141602
400,False,0.007358905830815776,0.047271603752585045,-0.049945831298828125
401,False,0.018656680439184337,0.03665794768084596,0.37265777587890625
402,False,0.009134816853242522,0.048245875726148246,0.004487037658691406
403,False,0.012623221489130865,0.04305650640383096,0.4927527904510498
404,False,0.02501844885148946,0.0373571094329429,0.344409704208374
405,False,0.012638710632560612,0.049811844361397406,0.15411877632141113
406,False,0.01861462590195717,0.049005012276518656,0.127669095993042
407,False,0.012500934441972866,0.04304961389068912,0.32341647148132324
408,False,0.012140110068746934,0.04464280218091243,4.4462199211120605
409,False,0.021579155798703953,0.04928481175776489,-0.013309955596923828
410,False,0.04479154324597867,0.03972678027466836,22.016572952270508
411,False,0.0180140408238329,0.039728268760870544,0.713895320892334
412,False,0.015467417620648738,0.04112797074197805,0.32270288467407227
413,False,0.018617181943037853,0.04950012435687451,1.001023292541504
414,False,0.01367525781169071,0.040717516817086685,0.26308465003967285
415,False,0.019607131117973076,0.04701472408158058,0.16742539405822754
416,False,0.015467850726246013,0.044070025008276836,0.47808122634887695
417,False,0.006327885462573943,0.042911187598320355,-0.0564727783203125
418,False,0.013920556389361516,0.04986708014206531,-0.1110687255859375
419,False,0.008828431632720568,0.04464082452311735,0.08256006240844727
420,False,0.012562521121739306,0.043832533441111377,0.4333784580230713
421,False,0.007542284336207961,0.045498795177678186,-0.046640872955322266
422,False,0.030666313190045758,0.05243498885637288,11.100176811218262
423,False,0.12134010544071461,0.047167144171994566,12.374204635620117
424,False,0.019756967353243726,0.047717473038989655,0.27484798431396484
425,False,0.01767555485097494,0.04144565301026082,3.443540096282959
