neuron,dead,ks_gauss,ks_laplace,kurtosis
439,False,0.3417475844974851,0.40294339812112867,4.300153732299805
440,True,,,
441,False,0.12976083241215486,0.12220071492418719,1.8345370292663574
442,True,,,
443,False,0.14910579233706756,0.10483193386567377,2.2480998039245605
444,True,,,
445,True,,,
446,True,,,
447,False,0.1453824467770478,0.13506565974510784,0.4657871723175049
448,True,,,
449,True,,,
450,False,0.1819700373700709,0.20478136361193275,0.7561500072479248
451,True,,,
452,False,0.09324676081239625,0.1287656569993476,-0.5264909267425537
453,False,0.10886570475329016,0.10468921606725518,0.8867530822753906
454,True,,,
455,True,,,
456,False,0.19169836704824983,0.15783573096184517,0.35828161239624023
457,False,0.16943363820560875,0.15300889181965083,1.987248420715332
458,False,0.17049695490195055,0.13601161081721702,3.7991256713867188
459,False,0.06719143976940334,0.10074732378370643,-0.46520376205444336
460,False,0.1680291749541486,0.1450805356191169,13.928665161132812
461,True,,,
462,False,0.2179876753079517,0.27879404560842447,-0.9711973667144775
463,False,0.286101687805695,0.26403154701068643,9.382777214050293
464,True,,,
465,True,,,
466,False,0.12102035689717472,0.07491752170026725,0.5840058326721191
467,True,,,
468,True,,,
469,True,,,
470,False,0.08011120102207453,0.07013978990441083,0.30325794219970703
471,True,,,
472,False,0.2303742372212566,0.24491779412012604,6.885198593139648
473,False,0.16032722223509427,0.13190916258970664,1.2835817337036133
474,False,0.1649086714199452,0.16004159555869193,2.002499580383301
475,False,0.12563415924029014,0.1290056309895651,3.3993606567382812
476,False,0.12052282557117128,0.12715200875988816,2.075941562652588
477,False,0.11857426456710807,0.13180027403718364,-0.13172626495361328
478,True,,,
479,False,0.28198075301148084,0.36671453725193903,8.251347541809082
480,False,0.1914193136223351,0.2476809957093622,0.06395363807678223
481,True,,,
482,False,0.1506040487913321,0.1262819486814218,11.175322532653809
483,False,0.14571332781820912,0.1590008830621923,-1.1313090324401855
484,False,0.25840978880923776,0.31261228008750314,4.99125337600708
485,True,,,
486,False,0.16543528931135243,0.1606290172528954,-0.015425920486450195
487,False,0.13268917158889715,0.09451598976653208,-0.27297234535217285
488,False,0.30348994344238855,0.2647313474104269,12.565327644348145
489,False,0.14204223030025775,0.11078246707291856,19.755535125732422
490,False,0.20862527422867821,0.23591873908839933,5.7366132736206055
491,False,0.17669711641803915,0.16982166717230218,0.2322239875793457
492,True,,,
493,False,0.10426341132691541,0.10878865847312125,-0.5093464851379395
494,True,,,
495,False,0.22609384564751955,0.20171422109623172,-0.8456830978393555
496,False,0.19708348373229567,0.17056340992526042,5.060746192932129
497,True,,,
498,False,0.06588161578480567,0.05914110591923474,0.7575948238372803
499,False,0.204240781914461,0.20032151005876164,-0.275846004486084
500,True,,,
501,False,0.32923167110322643,0.3134090930233022,12.538861274719238
502,False,0.17713297486400048,0.13262420433696195,8.610612869262695
503,False,0.14286749262327658,0.1590969902431341,3.137667655944824
504,True,,,
505,False,0.171456514200246,0.11461186871399148,3.6629767417907715
506,False,0.12078219509839017,0.10946829550476989,2.3117733001708984
507,False,0.13572206056886565,0.15112984451514525,4.766509056091309
508,False,0.1439759211459879,0.135806336429803,6.2656354904174805
509,False,0.17214989337644504,0.1882847463880058,4.288862705230713
510,False,0.07868170235777794,0.07793350530045548,-0.05044746398925781
511,False,0.258268483869151,0.3059655461074906,10.29850959777832
512,True,,,
513,True,,,
514,False,0.3328978221015555,0.21106932143931567,12.126497268676758
515,False,0.30244740015068183,0.34861932459478145,11.720392227172852
516,False,0.19880079027849445,0.22792376096030928,-0.5554401874542236
517,True,,,
518,False,0.12900332821118599,0.11619128771192194,3.852011203765869
519,True,,,
520,True,,,
521,False,0.20941734562695558,0.11893903954748755,4.495425701141357
522,True,,,
523,True,,,
524,False,0.1941106468391816,0.16235333259657475,-0.978858232498169
525,False,0.21535585708559668,0.17592485627722151,8.413405418395996
526,False,0.26837520565666995,0.264824603230701,-0.1042323112487793
527,True,,,
528,False,0.21212235143203728,0.18431756519864662,-1.0135098695755005
529,False,0.11216007044684383,0.13870746799152683,3.200751781463623
530,False,0.16630001226839408,0.13887183478735657,-0.20401501655578613
531,False,0.1267676083202106,0.10606311455132422,8.66018295288086
532,False,0.3915948897691338,0.3010673271384076,6.360409736633301
533,False,0.18419646416938562,0.19488085070134042,1.6807184219360352
534,True,,,
535,False,0.21069255821945027,0.234569148120173,1.0124497413635254
536,False,0.15945356079547746,0.23642073474565706,-1.1062897443771362
537,False,0.2103875968414407,0.09333587210160199,4.352819919586182
538,False,0.13234449269491122,0.1524923879300859,2.493562698364258
539,False,0.16864967386940732,0.1391791004410094,0.1976768970489502
540,False,0.2511444438080977,0.31225025224269987,4.553311347961426
541,False,0.1520764046141243,0.13416479771658008,-0.277834415435791
542,True,,,
543,True,,,
544,False,0.11909231987593494,0.08964589856755939,-0.4751613140106201
545,False,0.1216748062604407,0.07893522644984907,2.493917942047119
546,True,,,
547,True,,,
548,True,,,
549,False,0.17398619897958356,0.16418193384159163,-0.8693485260009766
550,False,0.1524148058278339,0.14976816643981963,6.661540985107422
